feature_1,feature_2,paired_observations,pearson_correlation,abs_pearson_correlation
world_copper_refinery_production_ton,usa_ev_sales_units,96,0.9219628908859895,0.9219628908859895
usa_dow_jones,chile_copper_fuel_consumption_tj,120,0.9218665446300747,0.9218665446300747
germany_dax,world_copper_refinery_production_ton,96,0.9218521570988921,0.9218521570988921
turkey_ppi_metal_ores_index,icsg_refined_usage_ton,92,0.9218392587458284,0.9218392587458284
euro_area_copper_production_ppi,canada_tsx_composite,138,0.9218195565706663,0.9218195565706663
gold_usd_per_troy_ounce,turkey_ppi_household_appliances_index,139,0.9218166772519688,0.9218166772519688
japan_ppi,canada_tsx_composite_teck_resources,139,0.9217964884207893,0.9217964884207893
canada_tsx_composite,chile_ipsa,140,0.9217266654080326,0.9217266654080326
indonesia_exports,us_cpi_index,137,0.9216798133622894,0.9216798133622894
platinum_usd_per_troy_ounce,silver_usd_per_troy_ounce,139,0.92161919992154,0.92161919992154
us_ppi,turkey_exports_usd,139,0.9216092661843299,0.9216092661843299
world_copper_reserves_ton,global_wind_capacity_mw,96,0.9215358461797364,0.9215358461797364
chile_ipsa,usa_sp500_southern_copper,140,0.9215127518349969,0.9215127518349969
usa_sp500,world_copper_mine_production_ton,120,0.9215046178636551,0.9215046178636551
us_cpi_index,rest_of_world_ev_stock_units,131,0.9214829593896682,0.9214829593896682
euro_area_copper_production_ppi,global_ev_sales_units,132,0.9214739746299855,0.9214739746299855
turkey_eur_try_monthly_average,chile_open_pit_fuel_mj_per_ton,120,0.9213676233855531,0.9213676233855531
boj_call_rate,turkey_ppi_nonferrous_metals_index,140,0.9213593965502952,0.9213593965502952
turkey_ppi_nonferrous_metal_ores_index,canada_tsx_composite_lundin_mining,140,0.9212799535872749,0.9212799535872749
turkey_bist100,world_copper_mine_production_ton,120,0.9212311854867506,0.9212311854867506
chile_ipsa,japan_nikkei225,140,0.9211941073221377,0.9211941073221377
gold_usd_per_troy_ounce,global_renewable_capacity_mw,132,0.9211736716287773,0.9211736716287773
gold_usd_per_troy_ounce,usa_sp500,139,0.9211723499172016,0.9211723499172016
usa_sp500,rest_of_world_ev_sales_units,132,0.9211626359662113,0.9211626359662113
fed_interest_rate,ecb_policy_rate,140,0.9211010794295381,0.9211010794295381
canada_tsx_composite,uk_ftse100,140,0.9210783150121405,0.9210783150121405
canada_tsx_composite,global_ev_sales_share_percent,132,0.9210345912393327,0.9210345912393327
usd_inr,global_ev_stock_units,132,0.9210283370711247,0.9210283370711247
turkey_ppi_motor_vehicles_index,chile_copper_fuel_consumption_tj,120,0.9209923782972846,0.9209923782972846
germany_dax,global_ev_sales_units,132,0.9209047336234265,0.9209047336234265
euro_area_copper_production_ppi,global_wind_capacity_mw,132,0.9209019338485733,0.9209019338485733
usa_sp500,chile_copper_electricity_consumption_tj,120,0.9208891318339499,0.9208891318339499
turkey_cpi_index,usa_nasdaq_composite,140,0.9207435890872616,0.9207435890872616
hong_kong_hang_seng_zijin_mining,global_solar_capacity_mw,132,0.9207123392054958,0.9207123392054958
usa_dow_jones,usa_ev_stock_units,132,0.9206285329352115,0.9206285329352115
turkey_ppi_metal_ores_index,usa_sp500,140,0.9205643883672774,0.9205643883672774
japan_cpi,world_copper_mine_production_ton,120,0.9205144816346541,0.9205144816346541
turkey_ppi_metal_ores_index,icsg_refined_production_ton,92,0.9204621367490325,0.9204621367490325
gold_usd_per_troy_ounce,rest_of_world_ev_sales_units,132,0.9204336455583576,0.9204336455583576
boj_call_rate,is_estimate,120,0.920410885446945,0.920410885446945
germany_dax,china_ev_sales_units,132,0.9203282510215753,0.9203282510215753
us_ppi,india_nifty50,139,0.9203280326929281,0.9203280326929281
gold_usd_per_troy_ounce,usa_nasdaq_composite,139,0.920288121513304,0.920288121513304
turkey_usd_try_monthly_average,europe_ev_sales_units,132,0.9202841054302116,0.9202841054302116
canada_tsx_composite_capstone_copper,global_ev_stock_units,132,0.9202078452771879,0.9202078452771879
usa_sp500_southern_copper,global_ev_stock_units,132,0.9200887552043128,0.9200887552043128
china_csi300_jiangxi_copper,poland_wig20_kghm,140,0.9200515815192923,0.9200515815192923
hong_kong_hang_seng_zijin_mining,global_ev_sales_units,132,0.9199301096687472,0.9199301096687472
hong_kong_hang_seng_zijin_mining,global_ev_stock_units,132,0.919814972582274,0.919814972582274
usd_jpy,turkey_ppi_motor_vehicles_index,140,0.9197218005852799,0.9197218005852799
turkey_domestic_ppi_index,chile_open_pit_fuel_mj_per_ton,120,0.9196711886009679,0.9196711886009679
euro_area_ppi,usa_ev_sales_units,132,0.919572829856554,0.919572829856554
usd_idr,turkey_domestic_ppi_index,139,0.9195617053004109,0.9195617053004109
turkey_ppi_basic_metals_index,australia_asx200,140,0.9195599675746505,0.9195599675746505
hong_kong_hang_seng_zijin_mining,global_renewable_capacity_mw,132,0.9194863485333855,0.9194863485333855
shfe_pre_settlement_cny_per_ton,tin_cash_usd_per_ton,128,0.9194719018724173,0.9194719018724173
shfe_settlement_cny_per_ton,tin_cash_usd_per_ton,128,0.9194669294546387,0.9194669294546387
china_refined_copper_production_ton,chile_copper_total_energy_consumption_tj,101,0.9194588389931824,0.9194588389931824
source_value_10000_ton,chile_copper_total_energy_consumption_tj,101,0.919458838993182,0.919458838993182
japan_cpi,japan_nikkei225,139,0.9194233028124884,0.9194233028124884
shfe_close_cny_per_ton,tin_cash_usd_per_ton,128,0.9194151787926894,0.9194151787926894
canada_tsx_composite_capstone_copper,usa_ev_sales_units,132,0.9193871327659157,0.9193871327659157
gold_usd_per_troy_ounce,chile_ipsa,139,0.9193707589592613,0.9193707589592613
turkey_domestic_ppi_index,usa_nasdaq_composite,140,0.9193665801327752,0.9193665801327752
us_ppi,usa_sp500_freeport_mcmoran,139,0.9192510240448424,0.9192510240448424
shfe_close_cny_per_ton,europe_ev_sales_units,120,0.9191951928294042,0.9191951928294042
shfe_settlement_cny_per_ton,europe_ev_sales_units,120,0.919181959408488,0.919181959408488
usa_sp500,chile_copper_fuel_consumption_tj,120,0.9191747904543386,0.9191747904543386
turkey_ppi_wire_cable_index,usa_dow_jones,140,0.9191371791436058,0.9191371791436058
usd_idr,global_renewable_capacity_mw,132,0.9191142702896654,0.9191142702896654
shfe_pre_settlement_cny_per_ton,europe_ev_sales_units,120,0.919106059626577,0.919106059626577
turkey_ppi_household_appliances_index,usa_nasdaq_composite,140,0.9190420706992398,0.9190420706992398
gold_usd_per_troy_ounce,turkey_domestic_ppi_index,139,0.9190325631924036,0.9190325631924036
japan_cpi,canada_tsx_composite,139,0.9190169799122431,0.9190169799122431
usd_idr,turkey_ppi_wire_cable_index,139,0.9189960004726505,0.9189960004726505
usd_idr,turkey_ppi_electrical_equipment_index,139,0.9189764672829078,0.9189764672829078
australia_asx200,global_solar_capacity_mw,132,0.9188897369158348,0.9188897369158348
silver_usd_per_troy_ounce,canada_tsx_composite_hudbay_minerals,139,0.9187436952174236,0.9187436952174236
japan_ppi,usa_dow_jones,139,0.9187310192367639,0.9187310192367639
canada_tsx_composite,canada_tsx_composite_lundin_mining,140,0.9185582086916894,0.9185582086916894
icsg_mine_production_ton,rest_of_world_ev_stock_units,84,0.9185140245232605,0.9185140245232605
usa_nasdaq_composite,global_ev_sales_units,132,0.91851165945384,0.91851165945384
usd_idr,turkey_ppi_basic_metals_index,139,0.9185079889755102,0.9185079889755102
turkey_ppi_wire_cable_index,chile_open_pit_fuel_mj_per_ton,120,0.91850533189774,0.91850533189774
euro_area_copper_production_ppi,usa_nasdaq_composite,138,0.9184855710699255,0.9184855710699255
turkey_bist100,usa_sp500,140,0.9182937772866385,0.9182937772866385
turkey_ppi_wire_cable_index,chile_ipsa,140,0.9181563410790732,0.9181563410790732
usd_jpy,world_copper_mine_production_ton,120,0.9181042604944627,0.9181042604944627
usd_jpy,icsg_refined_production_ton,92,0.9180758934374517,0.9180758934374517
usd_idr,turkey_ppi_motor_vehicles_index,139,0.9180674638092751,0.9180674638092751
usa_nasdaq_composite,global_ev_sales_share_percent,132,0.9179482564146252,0.9179482564146252
chile_copper_electricity_consumption_tj,global_wind_capacity_mw,120,0.917912938458141,0.917912938458141
turkey_bist100,usa_sp500_southern_copper,140,0.9178326901011471,0.9178326901011471
turkey_ppi_basic_metals_index,canada_tsx_composite_teck_resources,140,0.9178326399956571,0.9178326399956571
world_copper_reserves_ton,chile_open_pit_fuel_mj_per_ton,84,0.9178175351326028,0.9178175351326028
us_cpi_index,usd_krw,138,0.9177332978745457,0.9177332978745457
canada_tsx_composite_capstone_copper,usa_ev_stock_units,132,0.917541904989035,0.917541904989035
turkey_eur_try_monthly_average,europe_ev_sales_units,132,0.9175176510923614,0.9175176510923614
usd_krw,icsg_mine_production_ton,92,0.9174772485814284,0.9174772485814284
chile_open_pit_fuel_mj_per_ton,rest_of_world_ev_stock_units,120,0.9173819602061649,0.9173819602061649
turkey_eur_try_monthly_average,usa_sp500_southern_copper,140,0.9173412556905366,0.9173412556905366
m2_money_supply,us_cpi_index,138,0.9172667615518563,0.9172667615518563
japan_cpi,chile_open_pit_fuel_mj_per_ton,120,0.9171814251585155,0.9171814251585155
japan_10y_yield,chile_ipsa,138,0.9171208128729528,0.9171208128729528
turkey_cpi_index,global_wind_capacity_mw,132,0.9171202170453173,0.9171202170453173
m2_money_supply,euro_area_copper_production_ppi,138,0.9171128915595576,0.9171128915595576
usa_sp500_southern_copper,global_wind_capacity_mw,132,0.9170977354435921,0.9170977354435921
turkey_ppi_electrical_equipment_index,usa_dow_jones,140,0.9170815947257566,0.9170815947257566
shfe_pre_settlement_cny_per_ton,india_nifty50,128,0.9170290986683428,0.9170290986683428
shfe_settlement_cny_per_ton,india_nifty50,128,0.916999610179776,0.916999610179776
shfe_close_cny_per_ton,india_nifty50,128,0.9169715661419262,0.9169715661419262
china_refined_copper_production_ton,germany_dax,115,0.9168882472049665,0.9168882472049665
source_value_10000_ton,germany_dax,115,0.916888247204966,0.916888247204966
indonesia_exports,m2_money_supply,138,0.9168786474419103,0.9168786474419103
us_cpi_index,canada_tsx_composite_capstone_copper,138,0.9168256977568843,0.9168256977568843
icsg_refined_production_ton,usa_ev_sales_units,84,0.9167537704604104,0.9167537704604104
turkey_ppi_motor_vehicles_index,usa_dow_jones,140,0.9167487268238027,0.9167487268238027
canada_tsx_composite_capstone_copper,global_renewable_capacity_mw,132,0.9166757124164944,0.9166757124164944
euro_area_copper_production_ppi,icsg_mine_production_ton,90,0.9166515201766995,0.9166515201766995
gold_usd_per_troy_ounce,usa_ev_stock_units,132,0.916622235536564,0.916622235536564
canada_tsx_composite,europe_ev_sales_units,132,0.9165060522854528,0.9165060522854528
euro_area_hicp,canada_tsx_composite_teck_resources,139,0.9165023216144129,0.9165023216144129
shfe_pre_settlement_cny_per_ton,turkey_ppi_basic_metals_index,128,0.9164880136997178,0.9164880136997178
canada_tsx_composite_capstone_copper,global_solar_capacity_mw,132,0.9164702112255095,0.9164702112255095
china_ev_stock_units,europe_ev_sales_units,132,0.9164045119719331,0.9164045119719331
euro_area_copper_production_ppi,canada_tsx_composite_teck_resources,138,0.9164020683366257,0.9164020683366257
shfe_settlement_cny_per_ton,turkey_ppi_basic_metals_index,128,0.9163905077083213,0.9163905077083213
shfe_close_cny_per_ton,turkey_ppi_basic_metals_index,128,0.9163708719785892,0.9163708719785892
m2_money_supply,us_ppi,139,0.916357122608065,0.916357122608065
euro_area_hicp,usd_idr,139,0.9163485193773582,0.9163485193773582
gold_usd_per_troy_ounce,canada_tsx_composite_lundin_mining,139,0.9163274450028697,0.9163274450028697
turkey_domestic_ppi_index,usa_sp500_southern_copper,140,0.9161711395227534,0.9161711395227534
usd_idr,turkey_ppi_household_appliances_index,139,0.9161243792798346,0.9161243792798346
usa_nasdaq_composite,usa_ev_stock_units,132,0.9160878870619812,0.9160878870619812
turkey_exports_usd,turkey_imports_usd,139,0.916024629378205,0.916024629378205
usa_dow_jones,world_copper_mine_production_ton,120,0.9159861866835527,0.9159861866835527
turkey_ppi_household_appliances_index,usa_sp500_southern_copper,140,0.9159248930825206,0.9159248930825206
usa_sp500_southern_copper,global_ev_sales_share_percent,132,0.9159077294933824,0.9159077294933824
usd_jpy,turkey_ppi_wire_cable_index,140,0.9159020864407926,0.9159020864407926
hong_kong_hang_seng_zijin_mining,chile_copper_total_energy_consumption_tj,120,0.9158610230575319,0.9158610230575319
us_cpi_index,turkey_cpi_index,138,0.9156885064540778,0.9156885064540778
india_nifty50,turkey_bist100,140,0.9155907940640226,0.9155907940640226
turkey_ppi_nonferrous_metals_index,usa_nasdaq_composite,140,0.915533422029816,0.915533422029816
usd_krw,turkey_cpi_index,140,0.9154681134859817,0.9154681134859817
usd_inr,turkey_cpi_index,140,0.9154350660806893,0.9154350660806893
japan_10y_yield,japan_cpi,138,0.9153771570549595,0.9153771570549595
turkey_ppi_basic_metals_index,hong_kong_hang_seng_zijin_mining,140,0.9153277548280822,0.9153277548280822
turkey_cpi_index,icsg_mine_production_ton,92,0.9152761544882514,0.9152761544882514
peru_mining_employment,china_ev_sales_units,72,0.9152406516023845,0.9152406516023845
japan_10y_yield,hong_kong_hang_seng_zijin_mining,138,0.9152300459127798,0.9152300459127798
turkey_ppi_electrical_equipment_index,chile_open_pit_fuel_mj_per_ton,120,0.9149356143797971,0.9149356143797971
chile_copper_total_energy_consumption_tj,china_ev_sales_units,120,0.9149308774510012,0.9149308774510012
usd_jpy,turkey_eur_try_monthly_average,140,0.9149269188803132,0.9149269188803132
usd_krw,turkey_bist100,140,0.9149029490175847,0.9149029490175847
us_cpi_index,usd_idr,138,0.914744017393765,0.914744017393765
hong_kong_hang_seng_zijin_mining,china_ev_stock_units,132,0.9147310915997494,0.9147310915997494
euro_area_copper_production_ppi,europe_ev_stock_units,132,0.9147016869782438,0.9147016869782438
chile_copper_total_energy_consumption_tj,rest_of_world_ev_stock_units,120,0.9145329010505229,0.9145329010505229
turkey_domestic_ppi_index,usa_dow_jones,140,0.9145207511961388,0.9145207511961388
turkey_ppi_household_appliances_index,chile_copper_fuel_consumption_tj,120,0.9144048022456,0.9144048022456
turkey_ppi_wire_cable_index,europe_ev_sales_units,132,0.9143954412909527,0.9143954412909527
usd_idr,global_wind_capacity_mw,132,0.9140545168735825,0.9140545168735825
turkey_ppi_motor_vehicles_index,usa_sp500_southern_copper,140,0.9140324250267768,0.9140324250267768
m2_money_supply,usa_dow_jones,139,0.9140216236616294,0.9140216236616294
usd_idr,global_solar_capacity_mw,132,0.9139043925781336,0.9139043925781336
us_10y_2y_spread,peru_mining_employment_yoy_pct,60,0.9138870831316962,0.9138870831316962
chile_ipsa,hong_kong_hang_seng_zijin_mining,140,0.913879638492105,0.913879638492105
usa_sp500,icsg_refined_production_ton,92,0.9137674721592837,0.9137674721592837
australia_asx200,europe_ev_sales_units,132,0.9137360369758333,0.9137360369758333
usa_sp500_southern_copper,china_ev_stock_units,132,0.9136937205158344,0.9136937205158344
usa_dow_jones,world_copper_refinery_production_ton,96,0.9134783091616419,0.9134783091616419
turkey_cpi_index,peru_bvl_general,139,0.913414749226922,0.913414749226922
usa_sp500,usa_ev_sales_units,132,0.913408754496714,0.913408754496714
usd_jpy,japan_cpi,139,0.9132958839792873,0.9132958839792873
turkey_eur_try_monthly_average,australia_asx200,140,0.9132054492255663,0.9132054492255663
hong_kong_hang_seng_zijin_mining,rest_of_world_ev_stock_units,132,0.9131569505433985,0.9131569505433985
japan_ppi,australia_asx200,139,0.9131023457986946,0.9131023457986946
shfe_close_cny_per_ton,global_wind_capacity_mw,120,0.9130202677942996,0.9130202677942996
shfe_settlement_cny_per_ton,global_wind_capacity_mw,120,0.9129903812730078,0.9129903812730078
shfe_pre_settlement_cny_per_ton,global_wind_capacity_mw,120,0.9129851671337367,0.9129851671337367
usd_cdf,global_solar_capacity_mw,132,0.9128812435207837,0.9128812435207837
hong_kong_hang_seng_zijin_mining,china_ev_sales_units,132,0.9128516557838703,0.9128516557838703
australia_asx200,icsg_refined_usage_ton,92,0.9127917214308765,0.9127917214308765
japan_10y_yield,global_ev_stock_units,132,0.9127739869126172,0.9127739869126172
turkey_ppi_nonferrous_metal_ores_index,canada_tsx_composite_capstone_copper,140,0.912760009616703,0.912760009616703
global_dry_bulk_import,global_dry_bulk_portcalls,92,0.9127088843214545,0.9127088843214545
hong_kong_hang_seng_zijin_mining,usa_ev_stock_units,132,0.9126717609222113,0.9126717609222113
world_copper_reserves_ton,europe_ev_stock_units,96,0.9126279875264675,0.9126279875264675
usa_sp500,usa_sp500_freeport_mcmoran,140,0.9125691314716647,0.9125691314716647
turkey_ppi_wire_cable_index,peru_bvl_general,139,0.9125315529486177,0.9125315529486177
peru_mining_employment,global_wind_capacity_mw,72,0.9124722822531608,0.9124722822531608
turkey_usd_try_monthly_average,hong_kong_hang_seng_zijin_mining,140,0.9124444824994218,0.9124444824994218
usa_dow_jones,icsg_mine_production_ton,92,0.9124008188090555,0.9124008188090555
usd_cdf,world_copper_mine_production_ton,120,0.9123995855884661,0.9123995855884661
canada_tsx_composite,chile_copper_total_energy_consumption_tj,120,0.9123942428816066,0.9123942428816066
australia_asx200,europe_ev_stock_units,132,0.9123716552822831,0.9123716552822831
japan_nikkei225,europe_ev_sales_units,132,0.9123534554059246,0.9123534554059246
japan_ppi,turkey_ppi_nonferrous_metals_index,139,0.912338776929387,0.912338776929387
turkey_ppi_wire_cable_index,uk_ftse100_antofagasta,140,0.9122840062097501,0.9122840062097501
turkey_ppi_nonferrous_metals_index,uk_ftse100,140,0.9121950836773196,0.9121950836773196
india_nifty50,peru_mining_employment,72,0.9119593148135863,0.9119593148135863
germany_10y_bund_yield,icsg_refined_usage_ton,90,0.9119511266570038,0.9119511266570038
turkey_ppi_metal_ores_index,chile_copper_fuel_consumption_tj,120,0.9119476428153903,0.9119476428153903
canada_tsx_composite_capstone_copper,china_ev_stock_units,132,0.9119442998529358,0.9119442998529358
usd_idr,turkey_cpi_index,139,0.9119219887337408,0.9119219887337408
usd_krw,icsg_refined_production_ton,92,0.9119062508872064,0.9119062508872064
us_ppi,turkey_ppi_basic_metals_index,139,0.9118966985241469,0.9118966985241469
germany_10y_bund_yield,japan_ppi,138,0.9118669800407944,0.9118669800407944
australia_asx200,global_ev_sales_units,132,0.9118525575367532,0.9118525575367532
shfe_pre_settlement_cny_per_ton,turkey_ppi_wire_cable_index,128,0.9118129980440512,0.9118129980440512
australia_asx200,global_ev_sales_share_percent,132,0.9117773160735284,0.9117773160735284
turkey_ppi_nonferrous_metals_index,global_wind_capacity_mw,132,0.9117715526175464,0.9117715526175464
world_copper_mine_production_ton,rest_of_world_ev_stock_units,120,0.9117573579833741,0.9117573579833741
shfe_settlement_cny_per_ton,turkey_ppi_wire_cable_index,128,0.9117418041660063,0.9117418041660063
shfe_close_cny_per_ton,turkey_ppi_wire_cable_index,128,0.9117413083591739,0.9117413083591739
japan_cpi,usa_dow_jones,139,0.9117018282219321,0.9117018282219321
us_cpi_index,canada_tsx_composite_teck_resources,138,0.9116539861810261,0.9116539861810261
hong_kong_hang_seng_zijin_mining,global_ev_sales_share_percent,132,0.9116463461500873,0.9116463461500873
australia_asx200_rio_tinto,chile_copper_total_energy_consumption_tj,120,0.91162737617276,0.91162737617276
turkey_ppi_nonferrous_metal_ores_index,uk_ftse100,140,0.9116187544504984,0.9116187544504984
south_korea_kospi,canada_tsx_composite_hudbay_minerals,140,0.9115830935727658,0.9115830935727658
usd_inr,turkey_bist100,140,0.9115725893374272,0.9115725893374272
japan_nikkei225,world_copper_refinery_production_ton,96,0.9115557288641073,0.9115557288641073
germany_dax,global_wind_capacity_mw,132,0.91150407888255,0.91150407888255
germany_dax_aurubis,uk_ftse100_antofagasta,140,0.9114924899694039,0.9114924899694039
japan_10y_yield,usa_sp500_southern_copper,138,0.911484911222702,0.911484911222702
icsg_refined_usage_ton,chile_open_pit_fuel_mj_per_ton,72,0.9114113348405122,0.9114113348405122
usd_krw,icsg_refined_usage_ton,92,0.9113727149980352,0.9113727149980352
hong_kong_hang_seng_zijin_mining,rest_of_world_ev_sales_units,132,0.9112466501916741,0.9112466501916741
usa_dow_jones,china_ev_sales_units,132,0.9112345661326157,0.9112345661326157
canada_tsx_composite_capstone_copper,icsg_refined_usage_ton,92,0.9111489588527895,0.9111489588527895
japan_10y_yield,turkey_usd_try_monthly_average,138,0.9111406550603643,0.9111406550603643
turkey_ppi_household_appliances_index,usa_dow_jones,140,0.9111095488999239,0.9111095488999239
euro_area_hicp,australia_asx200,139,0.9110026125295446,0.9110026125295446
chile_ipsa,germany_dax,140,0.9109613215125326,0.9109613215125326
rest_of_world_ev_stock_units,usa_ev_sales_units,132,0.9109378038292355,0.9109378038292355
turkey_ppi_metal_ores_index,canada_tsx_composite_lundin_mining,140,0.9108757140364865,0.9108757140364865
germany_dax,uk_ftse100_antofagasta,140,0.9108400091770122,0.9108400091770122
turkey_ppi_metal_ores_index,uk_ftse100,140,0.9108283176884513,0.9108283176884513
hong_kong_hang_seng_zijin_mining,global_wind_capacity_mw,132,0.9108115887020942,0.9108115887020942
chile_copper_total_energy_consumption_tj,china_ev_stock_units,120,0.9106871067917742,0.9106871067917742
usa_nasdaq_composite,global_ev_stock_units,132,0.9106670953444388,0.9106670953444388
shfe_pre_settlement_cny_per_ton,global_ev_sales_share_percent,120,0.9106514161552084,0.9106514161552084
turkey_usd_try_monthly_average,australia_asx200,140,0.9106119196054473,0.9106119196054473
usa_dow_jones,icsg_refined_production_ton,92,0.910606450737359,0.910606450737359
indonesia_exports,europe_ev_sales_units,132,0.9105861684409086,0.9105861684409086
shfe_settlement_cny_per_ton,global_ev_sales_share_percent,120,0.9105069578840577,0.9105069578840577
turkey_ppi_electrical_equipment_index,chile_ipsa,140,0.9104924926369822,0.9104924926369822
shfe_close_cny_per_ton,global_ev_sales_share_percent,120,0.9104795493824686,0.9104795493824686
europe_ev_sales_units,rest_of_world_ev_sales_units,132,0.910430330829002,0.910430330829002
china_csi300_jiangxi_copper,uk_ftse100_antofagasta,140,0.9103280492159693,0.9103280492159693
canada_tsx_composite_capstone_copper,global_wind_capacity_mw,132,0.9103171776939779,0.9103171776939779
turkey_ppi_nonferrous_metals_index,chile_open_pit_fuel_mj_per_ton,120,0.9103103853898644,0.9103103853898644
world_copper_reserves_ton,chile_copper_total_energy_consumption_tj,84,0.9102996268684999,0.9102996268684999
world_copper_reserves_ton,global_ev_sales_share_percent,96,0.9101665503785634,0.9101665503785634
canada_tsx_composite,turkey_bist100,140,0.9101478128654896,0.9101478128654896
world_copper_reserves_ton,europe_ev_sales_units,96,0.9101314250556249,0.9101314250556249
usa_sp500_southern_copper,rest_of_world_ev_sales_units,132,0.9100420333280261,0.9100420333280261
euro_area_hicp,canada_tsx_composite_capstone_copper,139,0.9099863750365217,0.9099863750365217
canada_tsx_composite_teck_resources,icsg_refined_usage_ton,92,0.9098894536001394,0.9098894536001394
hong_kong_hang_seng_zijin_mining,europe_ev_sales_units,132,0.9097461608117174,0.9097461608117174
silver_usd_per_troy_ounce,turkey_ppi_nonferrous_metals_index,139,0.9097274597269367,0.9097274597269367
turkey_ppi_nonferrous_metal_ores_index,usa_sp500,140,0.9096893678529792,0.9096893678529792
turkey_cpi_index,india_nifty50,140,0.9096840879710899,0.9096840879710899
indonesia_exports,india_nifty50,138,0.9096696539754155,0.9096696539754155
usa_dow_jones,uk_ftse100_antofagasta,140,0.9096331229719957,0.9096331229719957
peru_mining_employment,europe_ev_stock_units,72,0.909625205178461,0.909625205178461
japan_nikkei225,world_copper_mine_production_ton,120,0.909613274333402,0.909613274333402
turkey_ppi_metal_ores_index,global_ev_sales_share_percent,132,0.9095917081678221,0.9095917081678221
euro_area_ppi,global_ev_sales_share_percent,132,0.909518247375433,0.909518247375433
canada_tsx_composite_capstone_copper,europe_ev_sales_units,132,0.9094475014530993,0.9094475014530993
turkey_ppi_household_appliances_index,chile_open_pit_fuel_mj_per_ton,120,0.9094175487385864,0.9094175487385864
shfe_pre_settlement_cny_per_ton,us_cpi_index,126,0.9093903431854135,0.9093903431854135
euro_area_ppi,world_copper_mine_production_ton,120,0.909298284301128,0.909298284301128
canada_tsx_composite_capstone_copper,icsg_mine_production_ton,92,0.9092521109352368,0.9092521109352368
shfe_settlement_cny_per_ton,us_cpi_index,126,0.909142137010854,0.909142137010854
shfe_close_cny_per_ton,us_cpi_index,126,0.9090985613389558,0.9090985613389558
icsg_refined_usage_ton,europe_ev_sales_units,84,0.9090487092993131,0.9090487092993131
indonesia_exports,global_ev_sales_share_percent,132,0.9090480050476125,0.9090480050476125
japan_cpi,canada_tsx_composite_capstone_copper,139,0.9090434533139198,0.9090434533139198
us_cpi_index,turkey_exports_usd,138,0.9090008996042153,0.9090008996042153
shfe_turnover,shfe_volume_lots,62,0.9089527924256411,0.9089527924256411
turkey_ppi_nonferrous_metal_ores_index,chile_copper_fuel_consumption_tj,120,0.9089335703363316,0.9089335703363316
m2_money_supply,chile_copper_electricity_consumption_tj,120,0.9089051506379583,0.9089051506379583
chile_open_pit_fuel_mj_per_ton,global_wind_capacity_mw,120,0.9087448742486816,0.9087448742486816
korea_call_money_rate,ecb_policy_rate,138,0.9087404760521639,0.9087404760521639
is_forecast,europe_ev_sales_units,108,-0.9087031846757709,0.9087031846757709
turkey_ppi_motor_vehicles_index,chile_open_pit_fuel_mj_per_ton,120,0.9086338400229658,0.9086338400229658
euro_area_copper_production_ppi,euro_area_ppi,138,0.9085634213941276,0.9085634213941276
usd_idr,japan_ppi,139,0.9085547552871631,0.9085547552871631
euro_area_copper_production_ppi,turkey_imports_usd,138,0.9085534431427926,0.9085534431427926
japan_cpi,usa_nasdaq_composite,139,0.9085179757057399,0.9085179757057399
usa_dow_jones,global_ev_stock_units,132,0.9084758616001749,0.9084758616001749
turkey_exports_usd,india_nifty50,139,0.9084453679685889,0.9084453679685889
japan_nikkei225,usa_ev_sales_units,132,0.9083914548905445,0.9083914548905445
icsg_mine_production_ton,chile_open_pit_fuel_mj_per_ton,72,0.9082989917267228,0.9082989917267228
gold_usd_per_troy_ounce,japan_cpi,139,0.9082859037352384,0.9082859037352384
turkey_ppi_household_appliances_index,chile_ipsa,140,0.9081848160340952,0.9081848160340952
usd_idr,usa_ev_stock_units,132,0.9080429991441633,0.9080429991441633
usd_krw,china_ev_sales_units,132,0.9079884768174109,0.9079884768174109
japan_ppi,canada_tsx_composite,139,0.9078535849035484,0.9078535849035484
turkey_ppi_metal_ores_index,usa_nasdaq_composite,140,0.9077368408863175,0.9077368408863175
turkey_ppi_basic_metals_index,chile_copper_total_energy_consumption_tj,120,0.9076974096015649,0.9076974096015649
usa_dow_jones,usa_sp500_southern_copper,140,0.9076932451557533,0.9076932451557533
usd_cdf,india_nifty50,140,0.9076083116756919,0.9076083116756919
usa_dow_jones,usa_ev_sales_units,132,0.9075937735434814,0.9075937735434814
australia_asx200_rio_tinto,world_copper_reserves_ton,96,0.9075924573999009,0.9075924573999009
china_csi300_jiangxi_copper,hong_kong_hang_seng_zijin_mining,140,0.9075603431263487,0.9075603431263487
world_copper_reserves_ton,icsg_mine_production_ton,72,0.9075036739918614,0.9075036739918614
usa_sp500_freeport_mcmoran,world_copper_mine_production_ton,120,0.9075005606033976,0.9075005606033976
euro_area_copper_production_ppi,turkey_exports_usd,138,0.9074420284972686,0.9074420284972686
japan_nikkei225,chile_copper_fuel_consumption_tj,120,0.907415849823189,0.907415849823189
uk_ftse100_antofagasta,chile_copper_total_energy_consumption_tj,120,0.9072856564021143,0.9072856564021143
turkey_bist100,hong_kong_hang_seng_zijin_mining,140,0.9072599123609418,0.9072599123609418
peru_bvl_general,global_solar_capacity_mw,132,0.907259102061116,0.907259102061116
usd_idr,icsg_refined_production_ton,91,0.9071250471796458,0.9071250471796458
